unique_id,detection.x,detection_datetime,seconds_in,x_distance.y,duration,velocity,grid_dist,brand
PP-2,0,2022-08-05T01:07:37Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:07:38Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:07:39Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:07:41Z,4,10,10,2,8,reconyx
PP-2,0,2022-08-05T01:07:43Z,6,10,10,2,12,reconyx
PP-2,0,2022-08-05T01:07:44Z,7,10,10,2,14,reconyx
PP-2,0,2022-08-05T01:07:45Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:07:46Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:07:47Z,10,10,10,2,20,reconyx
PP-2,0,2022-08-05T01:07:53Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:07:54Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:07:55Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:07:57Z,4,10,10,2,8,reconyx
PP-2,0,2022-08-05T01:07:59Z,6,10,10,2,12,reconyx
PP-2,0,2022-08-05T01:08:00Z,7,10,10,2,14,reconyx
PP-2,0,2022-08-05T01:08:01Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:08:02Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:08:03Z,10,10,10,2,20,reconyx
PP-2,0,2022-08-05T01:08:08Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:08:09Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:08:10Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:08:11Z,3,10,10,2,6,reconyx
PP-2,0,2022-08-05T01:08:13Z,5,10,10,2,10,reconyx
PP-2,0,2022-08-05T01:08:15Z,7,10,10,2,14,reconyx
PP-2,0,2022-08-05T01:08:16Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:08:17Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:08:18Z,10,10,10,2,20,reconyx
PP-2,0,2022-08-05T01:08:24Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:08:25Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:08:26Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:08:27Z,3,10,10,2,6,reconyx
PP-2,0,2022-08-05T01:08:29Z,5,10,10,2,10,reconyx
PP-2,0,2022-08-05T01:08:31Z,7,10,10,2,14,reconyx
PP-2,0,2022-08-05T01:08:32Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:08:33Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:08:34Z,10,10,10,2,20,reconyx
PP-2,0,2022-08-05T01:08:40Z,0,10,10,2,0,reconyx
PP-2,0,2022-08-05T01:08:41Z,1,10,10,2,2,reconyx
PP-2,0,2022-08-05T01:08:42Z,2,10,10,2,4,reconyx
PP-2,0,2022-08-05T01:08:43Z,3,10,10,2,6,reconyx
PP-2,0,2022-08-05T01:08:45Z,5,10,10,2,10,reconyx
PP-2,0,2022-08-05T01:08:47Z,7,10,10,2,14,reconyx
PP-2,0,2022-08-05T01:08:48Z,8,10,10,2,16,reconyx
PP-2,0,2022-08-05T01:08:49Z,9,10,10,2,18,reconyx
PP-2,0,2022-08-05T01:08:50Z,10,10,10,2,20,reconyx
PP-2,0,2022-08-05T01:09:00Z,0,12,9,2.2222222222222223,0,reconyx
PP-2,0,2022-08-05T01:09:01Z,1,12,9,2.2222222222222223,2.2222222222222223,reconyx
PP-2,0,2022-08-05T01:09:02Z,2,12,9,2.2222222222222223,4.444444444444445,reconyx
PP-2,0,2022-08-05T01:09:03Z,3,12,9,2.2222222222222223,6.666666666666667,reconyx
PP-2,0,2022-08-05T01:09:05Z,5,12,9,2.2222222222222223,11.11111111111111,reconyx
PP-2,0,2022-08-05T01:09:07Z,7,12,9,2.2222222222222223,15.555555555555557,reconyx
PP-2,0,2022-08-05T01:09:08Z,8,12,9,2.2222222222222223,17.77777777777778,reconyx
PP-2,0,2022-08-05T01:09:09Z,9,12,9,2.2222222222222223,20,reconyx
PP-2,0,2022-08-05T01:09:18Z,0,12,10,2,0,reconyx
PP-2,0,2022-08-05T01:09:19Z,1,12,10,2,2,reconyx
PP-2,0,2022-08-05T01:09:20Z,2,12,10,2,4,reconyx
PP-2,0,2022-08-05T01:09:21Z,3,12,10,2,6,reconyx
PP-2,0,2022-08-05T01:09:23Z,5,12,10,2,10,reconyx
PP-2,0,2022-08-05T01:09:25Z,7,12,10,2,14,reconyx
PP-2,0,2022-08-05T01:09:26Z,8,12,10,2,16,reconyx
PP-2,0,2022-08-05T01:09:27Z,9,12,10,2,18,reconyx
PP-2,0,2022-08-05T01:09:28Z,10,12,10,2,20,reconyx
PP-2,0,2022-08-05T01:09:37Z,0,12,10,2,0,reconyx
PP-2,0,2022-08-05T01:09:38Z,1,12,10,2,2,reconyx
PP-2,0,2022-08-05T01:09:39Z,2,12,10,2,4,reconyx
PP-2,0,2022-08-05T01:09:41Z,4,12,10,2,8,reconyx
PP-2,0,2022-08-05T01:09:43Z,6,12,10,2,12,reconyx
PP-2,0,2022-08-05T01:09:44Z,7,12,10,2,14,reconyx
PP-2,0,2022-08-05T01:09:45Z,8,12,10,2,16,reconyx
PP-2,0,2022-08-05T01:09:46Z,9,12,10,2,18,reconyx
PP-2,0,2022-08-05T01:09:47Z,10,12,10,2,20,reconyx
PP-2,0,2022-08-05T01:09:53Z,0,12,10,2,0,reconyx
PP-2,0,2022-08-05T01:09:54Z,1,12,10,2,2,reconyx
PP-2,0,2022-08-05T01:09:55Z,2,12,10,2,4,reconyx
PP-2,0,2022-08-05T01:09:56Z,3,12,10,2,6,reconyx
PP-2,0,2022-08-05T01:09:58Z,5,12,10,2,10,reconyx
PP-2,0,2022-08-05T01:10:00Z,7,12,10,2,14,reconyx
PP-2,0,2022-08-05T01:10:01Z,8,12,10,2,16,reconyx
PP-2,0,2022-08-05T01:10:02Z,9,12,10,2,18,reconyx
PP-2,0,2022-08-05T01:10:03Z,10,12,10,2,20,reconyx
PP-2,0,2022-08-05T01:10:10Z,0,12,10,2,0,reconyx
PP-2,0,2022-08-05T01:10:11Z,1,12,10,2,2,reconyx
PP-2,0,2022-08-05T01:10:12Z,2,12,10,2,4,reconyx
PP-2,0,2022-08-05T01:10:13Z,3,12,10,2,6,reconyx
PP-2,0,2022-08-05T01:10:14Z,4,12,10,2,8,reconyx
PP-2,0,2022-08-05T01:10:16Z,6,12,10,2,12,reconyx
PP-2,0,2022-08-05T01:10:18Z,8,12,10,2,16,reconyx
PP-2,0,2022-08-05T01:10:19Z,9,12,10,2,18,reconyx
PP-2,0,2022-08-05T01:10:20Z,10,12,10,2,20,reconyx
PP-2,0,2022-08-05T01:10:26Z,0,12,10,2,0,reconyx
PP-2,0,2022-08-05T01:10:27Z,1,12,10,2,2,reconyx
PP-2,0,2022-08-05T01:10:28Z,2,12,10,2,4,reconyx
PP-2,0,2022-08-05T01:10:29Z,3,12,10,2,6,reconyx
PP-2,0,2022-08-05T01:10:30Z,4,12,10,2,8,reconyx
PP-2,0,2022-08-05T01:10:32Z,6,12,10,2,12,reconyx
PP-2,0,2022-08-05T01:10:34Z,8,12,10,2,16,reconyx
PP-2,0,2022-08-05T01:10:35Z,9,12,10,2,18,reconyx
PP-2,0,2022-08-05T01:10:36Z,10,12,10,2,20,reconyx
PP-2,0,2022-08-05T01:10:45Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:10:46Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:10:47Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:10:48Z,3,15,10,2,6,reconyx
PP-2,0,2022-08-05T01:10:49Z,4,15,10,2,8,reconyx
PP-2,0,2022-08-05T01:10:51Z,6,15,10,2,12,reconyx
PP-2,0,2022-08-05T01:10:53Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:10:54Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:10:55Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:11:02Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:11:03Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:11:04Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:11:05Z,3,15,10,2,6,reconyx
PP-2,0,2022-08-05T01:11:07Z,5,15,10,2,10,reconyx
PP-2,0,2022-08-05T01:11:09Z,7,15,10,2,14,reconyx
PP-2,0,2022-08-05T01:11:10Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:11:11Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:11:12Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:11:20Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:11:21Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:11:22Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:11:24Z,4,15,10,2,8,reconyx
PP-2,0,2022-08-05T01:11:26Z,6,15,10,2,12,reconyx
PP-2,0,2022-08-05T01:11:28Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:11:29Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:11:30Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:11:34Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:11:35Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:11:36Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:11:37Z,3,15,10,2,6,reconyx
PP-2,0,2022-08-05T01:11:38Z,4,15,10,2,8,reconyx
PP-2,0,2022-08-05T01:11:40Z,6,15,10,2,12,reconyx
PP-2,0,2022-08-05T01:11:42Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:11:43Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:11:44Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:11:51Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:11:52Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:11:53Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:11:54Z,3,15,10,2,6,reconyx
PP-2,0,2022-08-05T01:11:56Z,5,15,10,2,10,reconyx
PP-2,0,2022-08-05T01:11:58Z,7,15,10,2,14,reconyx
PP-2,0,2022-08-05T01:11:59Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:12:00Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:12:01Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:12:08Z,0,15,10,2,0,reconyx
PP-2,0,2022-08-05T01:12:09Z,1,15,10,2,2,reconyx
PP-2,0,2022-08-05T01:12:10Z,2,15,10,2,4,reconyx
PP-2,0,2022-08-05T01:12:12Z,4,15,10,2,8,reconyx
PP-2,0,2022-08-05T01:12:14Z,6,15,10,2,12,reconyx
PP-2,0,2022-08-05T01:12:15Z,7,15,10,2,14,reconyx
PP-2,0,2022-08-05T01:12:16Z,8,15,10,2,16,reconyx
PP-2,0,2022-08-05T01:12:17Z,9,15,10,2,18,reconyx
PP-2,0,2022-08-05T01:12:18Z,10,15,10,2,20,reconyx
PP-2,0,2022-08-05T01:12:31Z,0,20,10,2,0,reconyx
PP-2,0,2022-08-05T01:12:32Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:12:33Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:12:34Z,3,20,10,2,6,reconyx
PP-2,0,2022-08-05T01:12:35Z,4,20,10,2,8,reconyx
PP-2,0,2022-08-05T01:12:37Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:12:38Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:12:39Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:12:40Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:12:41Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:12:20Z,0,20,10,2,0,reconyx
PP-2,0,2022-08-05T01:12:21Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:12:22Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:12:23Z,3,20,10,2,6,reconyx
PP-2,0,2022-08-05T01:12:24Z,4,20,10,2,8,reconyx
PP-2,0,2022-08-05T01:12:25Z,5,20,10,2,10,reconyx
PP-2,0,2022-08-05T01:12:26Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:12:27Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:12:28Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:12:29Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:12:30Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:13:05Z,0,20,10,2,0,reconyx
PP-2,0,2022-08-05T01:13:06Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:13:07Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:13:09Z,4,20,10,2,8,reconyx
PP-2,0,2022-08-05T01:13:10Z,5,20,10,2,10,reconyx
PP-2,0,2022-08-05T01:13:11Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:13:12Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:13:13Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:13:14Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:13:15Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:13:39Z,0,20,10,2,0,reconyx
PP-2,0,2022-08-05T01:13:40Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:13:41Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:13:42Z,3,20,10,2,6,reconyx
PP-2,0,2022-08-05T01:13:44Z,5,20,10,2,10,reconyx
PP-2,0,2022-08-05T01:13:45Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:13:46Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:13:47Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:13:48Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:13:49Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:13:50Z,0,20,10,2,0,reconyx
PP-2,0,2022-08-05T01:13:51Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:13:52Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:13:53Z,3,20,10,2,6,reconyx
PP-2,0,2022-08-05T01:13:54Z,4,20,10,2,8,reconyx
PP-2,0,2022-08-05T01:13:55Z,5,20,10,2,10,reconyx
PP-2,0,2022-08-05T01:13:56Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:13:57Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:13:58Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:13:59Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:14:00Z,10,20,10,2,20,reconyx
PP-2,0,2022-08-05T01:14:01Z,1,20,10,2,2,reconyx
PP-2,0,2022-08-05T01:14:02Z,2,20,10,2,4,reconyx
PP-2,0,2022-08-05T01:14:03Z,3,20,10,2,6,reconyx
PP-2,0,2022-08-05T01:14:04Z,4,20,10,2,8,reconyx
PP-2,0,2022-08-05T01:14:05Z,5,20,10,2,10,reconyx
PP-2,0,2022-08-05T01:14:06Z,6,20,10,2,12,reconyx
PP-2,0,2022-08-05T01:14:07Z,7,20,10,2,14,reconyx
PP-2,0,2022-08-05T01:14:08Z,8,20,10,2,16,reconyx
PP-2,0,2022-08-05T01:14:09Z,9,20,10,2,18,reconyx
PP-2,0,2022-08-05T01:14:10Z,10,20,10,2,20,reconyx
PP-3,0,2022-08-05T00:48:48Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:48:49Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:48:50Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:48:51Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:48:52Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:48:53Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:48:54Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:48:56Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:48:57Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:48:58Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:49:00Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:49:01Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:49:02Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:49:03Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:49:04Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:49:05Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:49:06Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:49:07Z,7,3,10,2,14,reconyx
PP-3,0,2022-08-05T00:49:08Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:49:09Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:49:10Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:49:15Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:49:16Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:49:17Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:49:18Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:49:19Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:49:20Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:49:21Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:49:22Z,7,3,10,2,14,reconyx
PP-3,0,2022-08-05T00:49:23Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:49:24Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:49:25Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:49:30Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:49:31Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:49:32Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:49:33Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:49:34Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:49:35Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:49:36Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:49:37Z,7,3,10,2,14,reconyx
PP-3,0,2022-08-05T00:49:38Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:49:39Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:49:40Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:49:45Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:49:46Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:49:47Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:49:48Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:49:49Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:49:50Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:49:51Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:49:52Z,7,3,10,2,14,reconyx
PP-3,0,2022-08-05T00:49:53Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:49:54Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:49:55Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:50:00Z,0,3,10,2,0,reconyx
PP-3,0,2022-08-05T00:50:01Z,1,3,10,2,2,reconyx
PP-3,0,2022-08-05T00:50:02Z,2,3,10,2,4,reconyx
PP-3,0,2022-08-05T00:50:03Z,3,3,10,2,6,reconyx
PP-3,0,2022-08-05T00:50:04Z,4,3,10,2,8,reconyx
PP-3,0,2022-08-05T00:50:05Z,5,3,10,2,10,reconyx
PP-3,0,2022-08-05T00:50:06Z,6,3,10,2,12,reconyx
PP-3,0,2022-08-05T00:50:07Z,7,3,10,2,14,reconyx
PP-3,0,2022-08-05T00:50:08Z,8,3,10,2,16,reconyx
PP-3,0,2022-08-05T00:50:09Z,9,3,10,2,18,reconyx
PP-3,0,2022-08-05T00:50:10Z,10,3,10,2,20,reconyx
PP-3,0,2022-08-05T00:51:08Z,0,5,10,2,0,reconyx
PP-3,0,2022-08-05T00:51:09Z,1,5,10,2,2,reconyx
PP-3,0,2022-08-05T00:51:10Z,2,5,10,2,4,reconyx
PP-3,0,2022-08-05T00:51:11Z,3,5,10,2,6,reconyx
PP-3,0,2022-08-05T00:51:13Z,5,5,10,2,10,reconyx
PP-3,0,2022-08-05T00:51:14Z,6,5,10,2,12,reconyx
PP-3,0,2022-08-05T00:51:15Z,7,5,10,2,14,reconyx
PP-3,0,2022-08-05T00:51:16Z,8,5,10,2,16,reconyx
PP-3,0,2022-08-05T00:51:17Z,9,5,10,2,18,reconyx
PP-3,0,2022-08-05T00:51:18Z,10,5,10,2,20,reconyx
PP-3,0,2022-08-05T00:51:23Z,0,5,10,2,0,reconyx
PP-3,0,2022-08-05T00:51:24Z,1,5,10,2,2,reconyx
PP-3,0,2022-08-05T00:51:25Z,2,5,10,2,4,reconyx
PP-3,0,2022-08-05T00:51:26Z,3,5,10,2,6,reconyx
PP-3,0,2022-08-05T00:51:27Z,4,5,10,2,8,reconyx
PP-3,0,2022-08-05T00:51:29Z,6,5,10,2,12,reconyx
PP-3,0,2022-08-05T00:51:30Z,7,5,10,2,14,reconyx
PP-3,0,2022-08-05T00:51:31Z,8,5,10,2,16,reconyx
PP-3,0,2022-08-05T00:51:32Z,9,5,10,2,18,reconyx
PP-3,0,2022-08-05T00:51:33Z,10,5,10,2,20,reconyx
PP-3,0,2022-08-05T00:51:40Z,0,5,11,1.8181818181818181,0,reconyx
PP-3,0,2022-08-05T00:51:41Z,1,5,11,1.8181818181818181,1.8181818181818181,reconyx
PP-3,0,2022-08-05T00:51:42Z,2,5,11,1.8181818181818181,3.6363636363636362,reconyx
PP-3,0,2022-08-05T00:51:43Z,3,5,11,1.8181818181818181,5.454545454545454,reconyx
PP-3,0,2022-08-05T00:51:45Z,5,5,11,1.8181818181818181,9.09090909090909,reconyx
PP-3,0,2022-08-05T00:51:46Z,6,5,11,1.8181818181818181,10.909090909090908,reconyx
PP-3,0,2022-08-05T00:51:47Z,7,5,11,1.8181818181818181,12.727272727272727,reconyx
PP-3,0,2022-08-05T00:51:48Z,8,5,11,1.8181818181818181,14.545454545454545,reconyx
PP-3,0,2022-08-05T00:51:49Z,9,5,11,1.8181818181818181,16.363636363636363,reconyx
PP-3,0,2022-08-05T00:51:50Z,10,5,11,1.8181818181818181,18.18181818181818,reconyx
PP-3,0,2022-08-05T00:51:51Z,11,5,11,1.8181818181818181,20,reconyx
PP-3,0,2022-08-05T00:51:56Z,0,5,11,1.8181818181818181,0,reconyx
PP-3,0,2022-08-05T00:51:57Z,1,5,11,1.8181818181818181,1.8181818181818181,reconyx
PP-3,0,2022-08-05T00:51:58Z,2,5,11,1.8181818181818181,3.6363636363636362,reconyx
PP-3,0,2022-08-05T00:51:59Z,3,5,11,1.8181818181818181,5.454545454545454,reconyx
PP-3,0,2022-08-05T00:52:00Z,4,5,11,1.8181818181818181,7.2727272727272725,reconyx
PP-3,0,2022-08-05T00:52:01Z,5,5,11,1.8181818181818181,9.09090909090909,reconyx
PP-3,0,2022-08-05T00:52:03Z,7,5,11,1.8181818181818181,12.727272727272727,reconyx
PP-3,0,2022-08-05T00:52:04Z,8,5,11,1.8181818181818181,14.545454545454545,reconyx
PP-3,0,2022-08-05T00:52:05Z,9,5,11,1.8181818181818181,16.363636363636363,reconyx
PP-3,0,2022-08-05T00:52:06Z,10,5,11,1.8181818181818181,18.18181818181818,reconyx
PP-3,0,2022-08-05T00:52:07Z,11,5,11,1.8181818181818181,20,reconyx
PP-3,0,2022-08-05T00:52:14Z,0,5,10,2,0,reconyx
PP-3,0,2022-08-05T00:52:15Z,1,5,10,2,2,reconyx
PP-3,0,2022-08-05T00:52:16Z,2,5,10,2,4,reconyx
PP-3,0,2022-08-05T00:52:17Z,3,5,10,2,6,reconyx
PP-3,0,2022-08-05T00:52:18Z,4,5,10,2,8,reconyx
PP-3,0,2022-08-05T00:52:19Z,5,5,10,2,10,reconyx
PP-3,0,2022-08-05T00:52:21Z,7,5,10,2,14,reconyx
PP-3,0,2022-08-05T00:52:22Z,8,5,10,2,16,reconyx
PP-3,0,2022-08-05T00:52:23Z,9,5,10,2,18,reconyx
PP-3,0,2022-08-05T00:52:24Z,10,5,10,2,20,reconyx
PP-3,0,2022-08-05T00:52:50Z,0,10,10,2,0,reconyx
PP-3,0,2022-08-05T00:52:51Z,1,10,10,2,2,reconyx
PP-3,0,2022-08-05T00:52:52Z,2,10,10,2,4,reconyx
PP-3,0,2022-08-05T00:52:53Z,3,10,10,2,6,reconyx
PP-3,0,2022-08-05T00:52:55Z,5,10,10,2,10,reconyx
PP-3,0,2022-08-05T00:52:56Z,6,10,10,2,12,reconyx
PP-3,0,2022-08-05T00:52:57Z,7,10,10,2,14,reconyx
PP-3,0,2022-08-05T00:52:58Z,8,10,10,2,16,reconyx
PP-3,0,2022-08-05T00:52:59Z,9,10,10,2,18,reconyx
PP-3,0,2022-08-05T00:53:00Z,10,10,10,2,20,reconyx
PP-3,0,2022-08-05T00:53:05Z,0,10,10,2,0,reconyx
PP-3,0,2022-08-05T00:53:06Z,1,10,10,2,2,reconyx
PP-3,0,2022-08-05T00:53:07Z,2,10,10,2,4,reconyx
PP-3,0,2022-08-05T00:53:08Z,3,10,10,2,6,reconyx
PP-3,0,2022-08-05T00:53:09Z,4,10,10,2,8,reconyx
PP-3,0,2022-08-05T00:53:11Z,6,10,10,2,12,reconyx
PP-3,0,2022-08-05T00:53:13Z,8,10,10,2,16,reconyx
PP-3,0,2022-08-05T00:53:14Z,9,10,10,2,18,reconyx
PP-3,0,2022-08-05T00:53:15Z,10,10,10,2,20,reconyx
PP-3,0,2022-08-05T00:53:22Z,0,10,11,1.8181818181818181,0,reconyx
PP-3,0,2022-08-05T00:53:23Z,1,10,11,1.8181818181818181,1.8181818181818181,reconyx
PP-3,0,2022-08-05T00:53:24Z,2,10,11,1.8181818181818181,3.6363636363636362,reconyx
PP-3,0,2022-08-05T00:53:25Z,3,10,11,1.8181818181818181,5.454545454545454,reconyx
PP-3,0,2022-08-05T00:53:26Z,4,10,11,1.8181818181818181,7.2727272727272725,reconyx
PP-3,0,2022-08-05T00:53:28Z,6,10,11,1.8181818181818181,10.909090909090908,reconyx
PP-3,0,2022-08-05T00:53:30Z,8,10,11,1.8181818181818181,14.545454545454545,reconyx
PP-3,0,2022-08-05T00:53:31Z,9,10,11,1.8181818181818181,16.363636363636363,reconyx
PP-3,0,2022-08-05T00:53:32Z,10,10,11,1.8181818181818181,18.18181818181818,reconyx
PP-3,0,2022-08-05T00:53:33Z,11,10,11,1.8181818181818181,20,reconyx
PP-3,0,2022-08-05T00:53:40Z,0,10,10,2,0,reconyx
PP-3,0,2022-08-05T00:53:41Z,1,10,10,2,2,reconyx
PP-3,0,2022-08-05T00:53:42Z,2,10,10,2,4,reconyx
PP-3,0,2022-08-05T00:53:44Z,4,10,10,2,8,reconyx
PP-3,0,2022-08-05T00:53:46Z,6,10,10,2,12,reconyx
